latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor
25.145,92.62,1176.0,7.77,28.0,194.5,-0.2502,-0.9682,28.1,34.7,37.2,1.301,0.1039
25.145,92.625,1164.0,10.65,28.0,252.8,-0.9553,-0.2957,28.3,34.8,36.9,1.298,0.1424
25.145,92.63,1120.0,18.27,28.0,235.6,-0.8246,-0.5657,27.9,38.9,33.2,1.29,0.243
25.145,92.635,976.0,5.05,28.0,303.5,-0.8344,0.5512,28.3,33.9,37.8,1.295,0.068
25.145,92.64,1169.0,17.17,28.0,31.6,0.5235,0.852,29.9,34.4,35.7,1.292,0.2285
25.145,92.645,1241.0,9.09,28.0,45.9,0.7187,0.6953,29.2,31.1,39.7,1.302,0.1213
25.145,92.65,1281.0,6.27,28.0,350.1,-0.1717,0.9852,29.0,32.6,38.4,1.306,0.0836
25.145,92.655,1350.0,6.04,28.0,322.9,-0.6028,0.7979,27.5,32.7,39.9,1.309,0.0804
25.145,92.66,1366.0,7.98,28.0,309.1,-0.7758,0.6309,26.9,35.5,37.5,1.308,0.1061
25.145,92.665,1439.0,7.4,28.0,354.0,-0.1038,0.9946,29.1,34.0,36.9,1.311,0.0982
25.145,92.67,1496.0,1.2,28.0,334.5,-0.4298,0.9029,29.1,34.0,36.9,1.319,0.0159
25.145,92.675,1458.0,6.24,28.0,227.0,-0.7317,-0.6817,29.8,31.7,38.6,1.313,0.0828
25.145,92.68,1421.0,3.02,28.0,214.2,-0.5614,-0.8276,27.3,34.3,38.5,1.314,0.0401
25.145,92.685,1414.0,4.62,28.0,157.1,0.3889,-0.9213,27.7,34.3,38.0,1.313,0.0613
25.145,92.69,1346.0,3.96,28.0,247.2,-0.9218,-0.3876,26.0,30.0,43.9,1.311,0.0527
25.145,92.695,1387.0,8.81,28.0,299.6,-0.8697,0.4936,27.5,36.3,36.1,1.308,0.1171
25.145,92.7,1423.0,8.96,28.0,320.8,-0.6323,0.7747,29.2,34.5,36.3,1.309,0.119
25.145,92.705,1510.0,13.0,28.0,339.0,-0.358,0.9337,27.4,36.1,36.5,1.31,0.1717
25.145,92.71,1640.0,6.13,28.0,356.6,-0.0585,0.9983,28.8,32.3,38.9,1.32,0.0809
25.145,92.715,1618.0,4.66,28.0,295.3,-0.9044,0.4268,27.8,35.2,37.1,1.321,0.0615
25.145,92.72,1675.0,5.62,28.0,317.5,-0.6758,0.7371,28.4,31.7,39.9,1.322,0.0741
25.145,92.725,1691.0,2.78,28.0,60.6,0.8708,0.4916,26.6,34.0,39.4,1.325,0.0366
25.145,92.73,1699.0,6.27,28.0,111.2,0.9323,-0.3617,28.1,34.9,37.0,1.323,0.0826
25.145,92.735,1651.0,12.0,28.0,127.4,0.7944,-0.6074,24.4,33.7,41.9,1.316,0.158
25.145,92.74,1569.0,9.21,28.0,115.4,0.9033,-0.4289,27.8,37.4,34.8,1.315,0.1217
25.145,92.745,1581.0,12.55,28.0,78.7,0.9805,0.1963,26.0,35.7,38.3,1.313,0.1655
25.145,92.75,1613.0,1.9,28.0,170.7,0.1623,-0.9867,29.4,33.5,37.1,1.323,0.0251
25.145,92.755,1548.0,11.92,28.0,190.5,-0.1829,-0.9831,28.9,32.9,38.2,1.312,0.1574
25.145,92.76,1404.0,12.92,28.0,189.2,-0.1605,-0.987,28.6,38.6,32.8,1.305,0.1713
25.145,92.765,1320.0,5.57,28.0,139.8,0.6451,-0.7641,29.8,31.6,38.5,1.308,0.0742
25.145,92.77,1329.0,17.02,28.0,205.2,-0.4254,-0.905,26.9,38.1,35.1,1.299,0.2253
25.145,92.775,1041.0,25.92,28.0,225.7,-0.7153,-0.6989,34.1,37.4,28.5,1.28,0.3415
25.145,92.78,987.0,22.67,28.0,286.9,-0.957,0.2901,29.1,37.1,33.8,1.281,0.3009
25.145,92.785,1163.0,24.05,28.0,309.2,-0.7749,0.632,27.7,39.6,32.7,1.286,0.3169
25.145,92.79,1271.0,11.95,28.0,247.7,-0.925,-0.38,29.4,36.7,33.9,1.301,0.1592
25.145,92.795,1082.0,18.36,28.0,237.6,-0.8444,-0.5356,26.7,35.0,38.3,1.288,0.2446
25.145,92.8,1092.0,22.79,28.0,265.3,-0.9966,-0.0828,27.0,39.7,33.3,1.285,0.3014
25.145,92.805,1047.0,18.92,28.0,230.2,-0.768,-0.6405,27.3,38.6,34.1,1.286,0.2521
25.145,92.81,871.0,19.24,28.0,206.3,-0.4428,-0.8966,27.4,35.7,36.9,1.279,0.2576
25.145,92.815,732.0,17.9,28.0,260.8,-0.9871,-0.1599,26.7,39.2,34.1,1.274,0.2413
25.145,92.82,819.0,19.3,28.0,307.8,-0.7903,0.6128,29.5,35.0,35.6,1.277,0.2588
25.145,92.825,948.0,19.26,28.0,310.0,-0.7663,0.6425,27.7,36.2,36.1,1.282,0.2573
25.145,92.83,1045.0,12.88,28.0,280.8,-0.9824,0.1868,28.4,36.2,35.4,1.291,0.1727
25.145,92.835,991.0,16.9,28.0,191.3,-0.1952,-0.9808,27.3,35.2,37.5,1.286,0.2261
25.145,92.84,745.0,15.77,28.0,221.2,-0.6585,-0.7526,25.8,36.6,37.6,1.277,0.2128
25.145,92.845,777.0,23.9,28.0,299.8,-0.8675,0.4975,28.3,38.7,32.9,1.271,0.3188
25.145,92.85,967.0,23.46,28.0,319.5,-0.65,0.7599,25.7,38.0,36.3,1.279,0.3113
25.145,92.855,1109.0,19.72,28.0,296.5,-0.8949,0.4462,27.9,38.5,33.6,1.288,0.262
25.145,92.86,1128.0,16.55,28.0,289.9,-0.9401,0.3409,26.4,36.1,37.6,1.291,0.2206
25.145,92.865,1211.0,4.98,28.0,302.4,-0.8447,0.5353,30.4,33.7,35.9,1.304,0.0666
25.145,92.87,1175.0,7.44,28.0,289.5,-0.9424,0.3346,29.1,35.7,35.2,1.301,0.0995
25.145,92.875,1255.0,12.93,28.0,308.5,-0.7824,0.6228,28.1,36.6,35.2,1.299,0.1723
25.145,92.88,1319.0,13.16,28.0,262.4,-0.9913,-0.1317,29.5,36.7,33.8,1.302,0.1749
25.145,92.885,1224.0,17.17,28.0,212.9,-0.5438,-0.8392,27.0,34.9,38.2,1.295,0.228
25.145,92.89,1058.0,12.02,28.0,188.5,-0.1477,-0.989,28.7,36.0,35.4,1.292,0.1612
25.145,92.895,1012.0,5.68,28.0,58.1,0.8486,0.529,28.2,32.2,39.6,1.296,0.0764
25.145,92.9,1111.0,8.07,28.0,332.9,-0.4563,0.8898,28.3,32.2,39.5,1.298,0.1082
25.145,92.905,1139.0,13.23,28.0,260.3,-0.9856,-0.1689,29.5,35.4,35.1,1.295,0.1767
25.145,92.91,1071.0,15.96,28.0,239.1,-0.8577,-0.5141,28.9,34.9,36.2,1.29,0.2132
25.145,92.915,991.0,22.52,28.0,261.9,-0.99,-0.1413,28.3,39.2,32.5,1.281,0.299
25.145,92.92,1012.0,19.7,28.0,287.1,-0.9558,0.294,26.0,38.5,35.5,1.284,0.2625
25.145,92.925,1097.0,9.6,28.0,248.3,-0.9291,-0.3698,26.8,31.7,41.4,1.296,0.1287
25.145,92.93,949.0,15.92,28.0,171.5,0.148,-0.989,27.9,35.0,37.1,1.285,0.2135
25.145,92.935,813.0,4.28,28.0,154.4,0.4319,-0.9019,28.1,31.0,40.9,1.289,0.0579
25.145,92.94,881.0,7.3,28.0,345.8,-0.2455,0.9694,26.6,33.3,40.1,1.289,0.0986
25.145,92.945,938.0,6.79,28.0,329.2,-0.5127,0.8586,30.9,34.5,34.6,1.292,0.0915
25.145,92.95,984.0,5.81,28.0,328.0,-0.5293,0.8485,29.8,33.2,37.0,1.295,0.0782
25.145,92.955,1025.0,7.31,28.0,28.0,0.4694,0.883,28.7,33.1,38.2,1.295,0.0983
25.145,92.96,1098.0,5.86,28.0,266.1,-0.9977,-0.0677,28.1,35.5,36.4,1.299,0.0786
25.145,92.965,1018.0,12.35,28.0,265.3,-0.9967,-0.0816,27.7,31.8,40.4,1.29,0.1658
25.145,92.97,1080.0,9.74,28.0,243.5,-0.8952,-0.4457,26.9,36.5,36.7,1.295,0.1306
25.145,92.975,941.0,13.66,28.0,193.5,-0.2328,-0.9725,28.1,34.8,37.1,1.286,0.1836
25.145,92.98,842.0,9.63,28.0,202.4,-0.3811,-0.9245,28.3,34.5,37.2,1.286,0.1301
25.145,92.985,783.0,6.33,28.0,216.3,-0.5915,-0.8063,26.5,32.9,40.6,1.286,0.0857
25.145,92.99,752.0,7.36,28.0,160.9,0.3267,-0.9451,28.4,36.3,35.3,1.284,0.0998
25.145,92.995,660.0,10.39,28.0,184.5,-0.0784,-0.9969,27.8,32.9,39.3,1.278,0.1411
25.15,92.5,78.0,2.49,28.0,343.2,-0.2887,0.9574,22.7,32.7,44.6,1.261,0.0345
25.15,92.505,99.0,8.88,28.0,51.5,0.7821,0.6231,24.0,35.2,40.9,1.257,0.1228
25.15,92.51,176.0,5.2,28.0,290.4,-0.9371,0.349,27.5,31.0,41.5,1.263,0.0718
25.15,92.515,131.0,7.2,28.0,241.9,-0.8818,-0.4717,30.3,32.5,37.2,1.259,0.0995
25.15,92.52,116.0,10.59,28.0,29.4,0.4903,0.8716,28.7,34.6,36.7,1.256,0.1463
25.15,92.525,295.0,16.54,28.0,27.6,0.4629,0.8864,26.4,35.1,38.5,1.258,0.2263
25.15,92.53,381.0,23.48,28.0,26.9,0.4528,0.8916,28.6,37.0,34.4,1.256,0.3172
25.15,92.535,685.0,25.44,28.0,21.4,0.3645,0.9312,30.1,38.3,31.6,1.266,0.3393
25.15,92.54,827.0,14.06,28.0,347.4,-0.2188,0.9758,29.3,36.7,34.0,1.281,0.1896
25.15,92.545,931.0,5.8,28.0,37.6,0.6103,0.7921,27.4,33.0,39.5,1.292,0.0782
25.15,92.55,908.0,10.6,28.0,112.1,0.9263,-0.3768,27.9,36.4,35.7,1.287,0.1429
25.15,92.555,860.0,7.23,28.0,321.5,-0.6228,0.7824,29.6,32.4,38.0,1.288,0.0977
25.15,92.56,1008.0,22.31,28.0,300.4,-0.8626,0.5059,26.5,36.1,37.5,1.282,0.2961
25.15,92.565,1069.0,26.72,28.0,290.2,-0.9385,0.3452,30.3,42.0,27.7,1.28,0.3513
25.15,92.57,1183.0,23.12,28.0,277.6,-0.9912,0.1326,27.3,37.2,35.5,1.288,0.3049
25.15,92.575,1126.0,19.49,28.0,217.2,-0.6041,-0.7969,29.2,35.2,35.5,1.289,0.2588
25.15,92.58,899.0,16.97,28.0,222.4,-0.674,-0.7387,26.2,33.9,39.9,1.282,0.2277
25.15,92.585,899.0,26.58,28.0,270.2,-1.0,0.004,28.6,40.7,30.7,1.274,0.3512
25.15,92.59,901.0,18.2,28.0,222.2,-0.6723,-0.7403,27.5,36.3,36.2,1.281,0.2438
25.15,92.595,654.0,16.87,28.0,260.6,-0.9865,-0.1638,28.7,36.1,35.2,1.272,0.2281
25.15,92.6,851.0,30.46,28.0,294.4,-0.9104,0.4138,33.4,39.9,26.7,1.269,0.3995
25.15,92.605,899.0,22.5,28.0,280.8,-0.9824,0.187,27.4,39.5,33.0,1.277,0.2997
25.15,92.61,929.0,24.59,28.0,326.7,-0.5496,0.8355,27.5,38.3,34.2,1.277,0.3259
25.15,92.615,1284.0,17.17,28.0,342.1,-0.3081,0.9513,29.4,40.1,30.5,1.297,0.2276
25.15,92.62,1225.0,6.98,28.0,266.7,-0.9984,-0.0568,25.8,34.1,40.2,1.303,0.0933
25.15,92.625,1277.0,10.55,28.0,267.2,-0.9988,-0.048,27.5,36.4,36.1,1.302,0.1406
25.15,92.63,1216.0,13.11,28.0,239.8,-0.8641,-0.5033,28.2,36.7,35.1,1.298,0.1747
25.15,92.635,1159.0,16.33,28.0,234.3,-0.8125,-0.583,28.5,36.3,35.2,1.293,0.2175
25.15,92.64,1044.0,5.59,28.0,210.3,-0.5051,-0.8631,27.4,32.6,40.0,1.297,0.0751
25.15,92.645,1074.0,9.65,28.0,42.6,0.6766,0.7364,28.0,35.1,36.9,1.295,0.1294
25.15,92.65,1170.0,8.85,28.0,30.5,0.5079,0.8614,25.0,35.1,39.9,1.299,0.1184
25.15,92.655,1209.0,15.74,28.0,62.7,0.889,0.458,27.2,35.3,37.5,1.295,0.2095
25.15,92.66,1300.0,17.36,28.0,42.3,0.6724,0.7402,28.5,36.9,34.6,1.298,0.2299
25.15,92.665,1442.0,12.04,28.0,38.5,0.6232,0.7821,26.8,37.1,36.1,1.308,0.1595
25.15,92.67,1468.0,4.69,28.0,37.0,0.6019,0.7986,28.1,36.4,35.6,1.315,0.0622
25.15,92.675,1508.0,3.42,28.0,185.2,-0.0901,-0.9959,28.5,34.2,37.3,1.317,0.0453
25.15,92.68,1408.0,8.37,28.0,187.4,-0.1281,-0.9918,27.6,37.0,35.4,1.309,0.1112
25.15,92.685,1361.0,1.38,28.0,234.9,-0.8179,-0.5754,28.2,31.4,40.4,1.313,0.0183
25.15,92.69,1394.0,8.04,28.0,330.7,-0.4897,0.8719,26.8,35.2,38.0,1.309,0.1068
25.15,92.695,1485.0,9.21,28.0,309.1,-0.7758,0.631,27.8,36.5,35.8,1.312,0.122
25.15,92.7,1497.0,13.8,28.0,293.3,-0.9181,0.3963,28.7,34.3,36.9,1.308,0.1824
25.15,92.705,1583.0,7.46,28.0,321.4,-0.6243,0.7812,28.2,33.3,38.6,1.317,0.0986
25.15,92.71,1600.0,8.09,28.0,80.3,0.9858,0.1677,27.3,36.8,35.9,1.317,0.1069
25.15,92.715,1607.0,4.61,28.0,55.5,0.8241,0.5664,28.3,31.8,40.0,1.32,0.0609
25.15,92.72,1646.0,5.84,28.0,79.4,0.9829,0.1843,28.9,31.5,39.6,1.321,0.077
25.15,92.725,1626.0,11.06,28.0,109.6,0.9421,-0.3353,25.5,37.2,37.2,1.316,0.1458
25.15,92.73,1580.0,14.34,28.0,122.1,0.8467,-0.5321,29.4,37.6,33.0,1.311,0.1889
25.15,92.735,1489.0,15.5,28.0,116.6,0.8942,-0.4477,27.6,36.8,35.6,1.307,0.2045
25.15,92.74,1455.0,13.29,28.0,113.5,0.9167,-0.3995,28.5,35.5,36.0,1.307,0.1759
25.15,92.745,1394.0,13.11,28.0,71.6,0.9489,0.3156,29.4,34.8,35.7,1.305,0.1738
25.15,92.75,1529.0,13.12,28.0,34.2,0.5627,0.8267,26.4,35.9,37.7,1.31,0.1733
25.15,92.755,1588.0,6.41,28.0,181.4,-0.024,-0.9997,27.1,36.1,36.8,1.318,0.0847
25.15,92.76,1416.0,16.19,28.0,177.7,0.0402,-0.9992,27.7,36.7,35.7,1.303,0.214
25.15,92.765,1296.0,3.13,28.0,144.9,0.5754,-0.8179,27.1,36.1,36.9,1.309,0.0417
25.15,92.77,1371.0,0.87,28.0,327.9,-0.5307,0.8476,30.1,30.9,39.0,1.314,0.0116
25.15,92.775,1309.0,16.4,28.0,255.3,-0.9674,-0.2531,27.0,36.3,36.7,1.299,0.2174
25.15,92.78,1296.0,23.14,28.0,283.3,-0.9732,0.2301,27.3,37.6,35.1,1.293,0.3039
25.15,92.785,1408.0,17.99,28.0,292.5,-0.924,0.3823,28.2,35.2,36.6,1.301,0.2374
25.15,92.79,1421.0,11.59,28.0,256.6,-0.9726,-0.2325,26.6,34.9,38.6,1.307,0.1537
25.15,92.795,1360.0,18.97,28.0,252.5,-0.9538,-0.3005,27.5,37.7,34.8,1.299,0.2502
25.15,92.8,1317.0,18.94,28.0,242.2,-0.8848,-0.466,28.4,37.8,33.8,1.297,0.2503
25.15,92.805,1199.0,22.64,28.0,221.4,-0.6613,-0.7502,27.6,41.3,31.1,1.289,0.2986
25.15,92.81,1002.0,23.53,28.0,235.4,-0.8231,-0.5679,27.9,39.0,33.1,1.28,0.3119
25.15,92.815,950.0,24.06,28.0,269.2,-0.9999,-0.0133,27.4,40.1,32.5,1.278,0.319
25.15,92.82,996.0,21.11,28.0,295.8,-0.9005,0.4348,26.2,37.7,36.1,1.282,0.2809
25.15,92.825,1119.0,12.8,28.0,313.0,-0.7314,0.6819,28.4,37.9,33.7,1.294,0.1712
25.15,92.83,1152.0,7.0,28.0,197.4,-0.2998,-0.954,30.1,37.5,32.4,1.3,0.0937
25.15,92.835,1001.0,12.43,28.0,195.4,-0.2649,-0.9643,28.0,36.1,35.9,1.29,0.1669
25.15,92.84,938.0,14.63,28.0,275.9,-0.9947,0.1027,28.3,34.4,37.3,1.285,0.1966
25.15,92.845,1028.0,15.61,28.0,302.9,-0.8392,0.5439,28.8,35.3,35.8,1.288,0.2089
25.15,92.85,1091.0,15.57,28.0,318.1,-0.6672,0.7448,26.5,36.6,36.9,1.291,0.2079
25.15,92.855,1237.0,5.33,28.0,336.2,-0.4041,0.9147,30.0,34.1,35.9,1.305,0.0712
25.15,92.86,1177.0,8.18,28.0,156.8,0.3938,-0.9192,28.2,35.2,36.5,1.3,0.1094
25.15,92.865,1104.0,6.84,28.0,75.1,0.9665,0.2568,30.0,34.5,35.5,1.298,0.0918
25.15,92.87,1208.0,10.89,28.0,355.2,-0.0841,0.9965,27.1,34.9,38.0,1.299,0.1454
25.15,92.875,1297.0,6.37,28.0,5.1,0.0885,0.9961,30.2,32.7,37.1,1.307,0.0849
25.15,92.88,1320.0,6.48,28.0,98.6,0.9889,-0.1487,28.9,34.3,36.7,1.307,0.0863
25.15,92.885,1280.0,15.71,28.0,151.6,0.476,-0.8795,28.7,39.0,32.4,1.298,0.2086
25.15,92.89,1071.0,17.26,28.0,164.2,0.2718,-0.9623,28.3,38.1,33.6,1.288,0.2304
25.15,92.895,979.0,2.22,28.0,85.6,0.997,0.0769,27.7,33.4,38.9,1.297,0.0299
25.15,92.9,1074.0,14.8,28.0,359.6,-0.0068,1.0,29.4,37.5,33.1,1.291,0.1979
25.15,92.905,1245.0,10.93,28.0,326.4,-0.5534,0.8329,28.2,34.4,37.5,1.301,0.1457
25.15,92.91,1236.0,10.04,28.0,272.2,-0.9992,0.0393,25.6,33.9,40.4,1.301,0.134
25.15,92.915,1252.0,13.34,28.0,270.7,-0.9999,0.0126,26.7,34.4,38.9,1.299,0.1776
25.15,92.92,1239.0,12.11,28.0,249.7,-0.9378,-0.3472,27.8,35.0,37.2,1.299,0.1615
25.15,92.925,1177.0,18.24,28.0,184.1,-0.0709,-0.9975,28.4,36.2,35.4,1.292,0.2423
25.15,92.93,908.0,19.68,28.0,181.3,-0.0226,-0.9997,27.9,39.1,33.0,1.28,0.2631
25.15,92.935,817.0,1.8,28.0,230.7,-0.7737,-0.6336,29.5,31.8,38.8,1.291,0.0243
25.15,92.94,888.0,10.45,28.0,31.7,0.5259,0.8506,25.7,33.6,40.8,1.287,0.1409
25.15,92.945,975.0,7.48,28.0,46.5,0.7253,0.6884,28.2,36.9,34.9,1.293,0.1007
25.15,92.95,979.0,4.7,28.0,113.5,0.9172,-0.3984,25.8,32.6,41.6,1.295,0.0633
25.15,92.955,942.0,7.49,28.0,63.5,0.8952,0.4457,28.9,34.2,36.9,1.291,0.101
25.15,92.96,1038.0,12.53,28.0,39.4,0.6345,0.773,27.9,36.0,36.1,1.291,0.168
25.15,92.965,1115.0,3.57,28.0,41.5,0.6628,0.7488,28.5,31.2,40.2,1.302,0.0478
25.15,92.97,1085.0,8.76,28.0,140.1,0.6414,-0.7672,27.0,36.2,36.8,1.296,0.1175
25.15,92.975,996.0,12.16,28.0,180.0,0.0,-1.0,29.5,36.2,34.3,1.29,0.1633
25.15,92.98,868.0,13.31,28.0,201.9,-0.3723,-0.9281,29.3,37.9,32.9,1.284,0.1793
25.15,92.985,775.0,11.97,28.0,195.2,-0.2627,-0.9649,28.7,34.2,37.1,1.281,0.1619
25.15,92.99,662.0,10.48,28.0,173.3,0.1165,-0.9932,27.8,34.9,37.2,1.278,0.1423
25.15,92.995,590.0,9.28,28.0,151.1,0.4838,-0.8752,28.7,34.5,36.8,1.276,0.1264
25.155,92.5,177.0,11.13,28.0,214.2,-0.5614,-0.8276,27.2,35.4,37.5,1.258,0.1534
25.155,92.505,95.0,4.26,28.0,358.6,-0.0241,0.9997,26.0,31.0,43.0,1.26,0.059
25.155,92.51,252.0,11.4,28.0,341.0,-0.3252,0.9456,30.0,35.2,34.8,1.261,0.1567
25.155,92.515,287.0,10.98,28.0,255.5,-0.968,-0.2509,29.3,32.8,37.9,1.262,0.1509
25.155,92.52,203.0,13.33,28.0,257.9,-0.9778,-0.2095,27.1,36.1,36.8,1.257,0.1834
25.155,92.525,237.0,0.35,28.0,298.9,-0.8752,0.4838,28.4,28.9,42.7,1.269,0.0048
25.155,92.53,206.0,8.75,28.0,46.3,0.7235,0.6903,26.4,31.6,42.0,1.261,0.1206
25.155,92.535,344.0,32.59,28.0,44.8,0.7041,0.7101,32.7,41.9,25.4,1.247,0.4319
25.155,92.54,663.0,29.35,28.0,56.2,0.8309,0.5565,32.5,39.0,28.5,1.262,0.3884
25.155,92.545,659.0,27.75,28.0,101.4,0.9802,-0.1982,29.8,37.9,32.3,1.263,0.3687
25.155,92.55,558.0,21.53,28.0,84.4,0.9952,0.0982,26.6,39.6,33.7,1.264,0.2903
25.155,92.555,698.0,25.75,28.0,12.0,0.2086,0.978,31.7,39.4,29.0,1.266,0.3432
25.155,92.56,1033.0,29.84,28.0,4.3,0.0752,0.9972,31.6,41.3,27.1,1.276,0.39
25.155,92.565,1274.0,17.61,28.0,349.2,-0.1868,0.9824,26.5,36.4,37.0,1.296,0.2334
25.155,92.57,1347.0,9.01,28.0,121.8,0.8502,-0.5264,28.5,38.4,33.1,1.306,0.1199
25.155,92.575,1190.0,14.66,28.0,165.5,0.2507,-0.9681,28.3,35.0,36.7,1.295,0.1954
25.155,92.58,1092.0,19.89,28.0,263.4,-0.9933,-0.1153,27.8,39.9,32.3,1.287,0.2643
25.155,92.585,1148.0,21.94,28.0,255.4,-0.9679,-0.2515,27.1,37.8,35.1,1.288,0.2901
25.155,92.59,990.0,16.22,28.0,235.2,-0.8215,-0.5702,29.3,33.8,36.9,1.286,0.2172
25.155,92.595,981.0,28.19,28.0,290.2,-0.9387,0.3447,34.0,40.2,25.8,1.276,0.3702
25.155,92.6,1176.0,26.22,28.0,286.4,-0.9593,0.2823,31.4,39.5,29.1,1.285,0.3438
25.155,92.605,1121.0,26.76,28.0,282.5,-0.9762,0.2167,31.3,37.6,31.2,1.283,0.3509
25.155,92.61,1286.0,31.28,28.0,297.5,-0.8873,0.4611,32.6,39.0,28.5,1.285,0.4041
25.155,92.615,1403.0,10.14,28.0,278.3,-0.9895,0.1444,27.6,34.7,37.8,1.308,0.1346
25.155,92.62,1312.0,10.39,28.0,260.0,-0.9849,-0.1734,27.8,35.3,36.9,1.304,0.1383
25.155,92.625,1371.0,6.8,28.0,285.5,-0.9639,0.2664,28.9,30.1,41.0,1.309,0.0905
25.155,92.63,1344.0,11.27,28.0,229.6,-0.7618,-0.6479,25.7,36.6,37.7,1.304,0.1499
25.155,92.635,1241.0,11.96,28.0,235.8,-0.8268,-0.5625,29.6,34.4,36.0,1.3,0.1594
25.155,92.64,1224.0,13.1,28.0,236.9,-0.8376,-0.5463,28.1,33.5,38.4,1.298,0.1746
25.155,92.645,1113.0,5.67,28.0,251.9,-0.9506,-0.3103,27.5,34.9,37.6,1.3,0.076
25.155,92.65,1193.0,4.32,28.0,236.4,-0.8333,-0.5528,27.9,33.1,39.0,1.304,0.0578
25.155,92.655,1071.0,3.81,28.0,155.3,0.4176,-0.9086,28.0,34.8,37.2,1.3,0.0511
25.155,92.66,1132.0,15.5,28.0,38.0,0.6156,0.7881,25.9,36.8,37.3,1.292,0.2068
25.155,92.665,1291.0,20.46,28.0,34.6,0.5684,0.8228,29.8,37.5,32.8,1.295,0.2699
25.155,92.67,1441.0,9.88,28.0,9.5,0.165,0.9863,28.0,34.4,37.5,1.309,0.1311
25.155,92.675,1464.0,2.57,28.0,88.7,0.9998,0.0221,28.5,33.4,38.1,1.316,0.0341
25.155,92.68,1442.0,2.98,28.0,237.7,-0.8454,-0.5341,29.1,32.2,38.7,1.315,0.0395
25.155,92.685,1436.0,5.29,28.0,258.3,-0.979,-0.2036,26.8,32.1,41.1,1.313,0.0702
25.155,92.69,1423.0,9.72,28.0,301.8,-0.8495,0.5276,28.6,35.5,35.9,1.309,0.129
25.155,92.695,1527.0,15.45,28.0,334.4,-0.4322,0.9018,27.7,35.9,36.4,1.308,0.2037
25.155,92.7,1674.0,7.98,28.0,301.6,-0.8517,0.524,29.0,34.2,36.8,1.32,0.1052
25.155,92.705,1601.0,11.58,28.0,157.0,0.3901,-0.9208,25.4,36.7,37.8,1.314,0.1528
25.155,92.71,1484.0,9.72,28.0,109.3,0.9438,-0.3304,27.9,34.4,37.7,1.311,0.1288
25.155,92.715,1544.0,10.37,28.0,64.6,0.9034,0.4288,27.3,34.8,37.9,1.313,0.1371
25.155,92.72,1563.0,13.29,28.0,104.1,0.9698,-0.2439,28.5,34.6,36.8,1.311,0.1753
25.155,92.725,1486.0,13.64,28.0,115.4,0.903,-0.4296,28.6,36.3,35.2,1.308,0.1803
25.155,92.73,1458.0,12.92,28.0,118.7,0.877,-0.4805,27.2,36.0,36.9,1.308,0.1709
25.155,92.735,1375.0,12.32,28.0,126.3,0.8064,-0.5914,27.1,36.6,36.2,1.305,0.1635
25.155,92.74,1328.0,6.79,28.0,109.5,0.9427,-0.3335,27.9,32.9,39.2,1.307,0.0905
25.155,92.745,1335.0,8.76,28.0,26.3,0.4433,0.8964,26.9,33.6,39.4,1.306,0.1166
25.155,92.75,1467.0,14.09,28.0,31.3,0.519,0.8548,29.0,36.9,34.0,1.307,0.1863
25.155,92.755,1551.0,8.47,28.0,120.4,0.8622,-0.5066,27.6,34.6,37.8,1.315,0.112
25.155,92.76,1391.0,15.1,28.0,191.7,-0.2031,-0.9792,24.5,34.7,40.8,1.303,0.1999
25.155,92.765,1285.0,5.13,28.0,234.1,-0.8102,-0.5861,27.6,35.3,37.1,1.307,0.0684
25.155,92.77,1338.0,5.83,28.0,44.7,0.704,0.7102,26.8,31.0,42.2,1.309,0.0776
25.155,92.775,1358.0,7.46,28.0,31.9,0.5281,0.8492,26.0,35.2,38.8,1.308,0.0993
25.155,92.78,1450.0,8.87,28.0,332.2,-0.4663,0.8846,26.5,32.5,41.0,1.311,0.1176
25.155,92.785,1497.0,5.09,28.0,298.7,-0.8775,0.4795,28.1,36.2,35.7,1.316,0.0674
25.155,92.79,1493.0,3.08,28.0,202.6,-0.3841,-0.9233,29.6,30.5,39.9,1.317,0.0408
25.155,92.795,1447.0,3.63,28.0,189.8,-0.1698,-0.9855,28.4,34.7,36.9,1.315,0.0481
25.155,92.8,1430.0,8.16,28.0,229.9,-0.7646,-0.6444,27.3,34.1,38.7,1.31,0.1083
25.155,92.805,1354.0,10.84,28.0,213.9,-0.5582,-0.8297,28.5,34.3,37.1,1.305,0.1441
25.155,92.81,1270.0,12.68,28.0,236.5,-0.8341,-0.5516,27.4,35.7,36.9,1.3,0.1689
25.155,92.815,1229.0,12.34,28.0,253.1,-0.9568,-0.2906,27.2,36.2,36.6,1.299,0.1645
25.155,92.82,1206.0,12.51,28.0,244.5,-0.9029,-0.4298,26.6,34.0,39.4,1.298,0.1669
25.155,92.825,1133.0,7.03,28.0,194.8,-0.2551,-0.9669,25.9,32.7,41.5,1.299,0.0942
25.155,92.83,1086.0,4.45,28.0,169.4,0.1847,-0.9828,27.5,34.2,38.3,1.3,0.0597
25.155,92.835,1056.0,5.02,28.0,234.0,-0.8086,-0.5884,28.2,30.8,41.0,1.298,0.0674
25.155,92.84,1034.0,5.38,28.0,259.1,-0.9818,-0.1897,27.9,32.6,39.6,1.297,0.0723
