latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor
25.25,92.67,1258.0,9.3,33.3,269.3,-0.9999,-0.0122,33.3,33.9,32.8,1.158,0.1396
25.25,92.68,1358.0,5.3,33.3,243.9,-0.898,-0.4399,33.3,34.0,32.7,1.157,0.0798
25.25,92.69,1199.0,6.8,33.3,184.6,-0.0802,-0.9968,33.3,34.0,32.6,1.157,0.1023
25.25,92.7,1188.0,6.0,33.4,207.5,-0.4617,-0.887,33.4,34.1,32.6,1.156,0.0904
25.25,92.71,1065.0,2.5,33.4,1.9,0.0332,0.9995,33.4,34.1,32.5,1.155,0.0378
25.25,92.72,1215.0,5.4,33.4,37.3,0.606,0.7955,33.4,34.2,32.4,1.155,0.0815
25.25,92.73,1173.0,4.0,33.5,79.7,0.9839,0.1788,33.5,34.2,32.3,1.154,0.0604
25.25,92.74,1233.0,2.5,33.5,290.8,-0.9348,0.3551,33.5,34.2,32.3,1.154,0.0378
25.25,92.75,1195.0,6.6,33.5,200.9,-0.3567,-0.9342,33.5,34.2,32.3,1.154,0.0996
25.25,92.76,1079.0,11.3,33.5,189.1,-0.1582,-0.9874,33.5,34.2,32.3,1.154,0.1698
25.25,92.77,913.0,2.5,33.5,321.2,-0.6266,0.7793,33.5,34.2,32.3,1.154,0.0378
25.25,92.78,1097.0,12.8,33.5,27.7,0.4648,0.8854,33.5,34.1,32.4,1.155,0.1918
25.25,92.79,1202.0,3.8,33.5,79.1,0.982,0.1891,33.5,34.0,32.5,1.155,0.0574
25.25,92.8,1115.0,6.2,33.5,100.0,0.9848,-0.1736,33.5,33.9,32.6,1.156,0.0934
25.25,92.81,1175.0,2.9,33.4,128.3,0.7848,-0.6198,33.4,33.8,32.8,1.156,0.0438
25.25,92.82,1070.0,4.3,33.4,176.6,0.0593,-0.9982,33.4,33.6,32.9,1.157,0.0648
25.25,92.83,1068.0,5.3,33.4,146.6,0.5505,-0.8348,33.4,33.5,33.1,1.158,0.0798
25.25,92.84,959.0,14.5,33.5,221.9,-0.6678,-0.7443,33.5,33.3,33.2,1.159,0.216
25.25,92.85,792.0,13.6,33.5,209.7,-0.4955,-0.8686,33.5,33.1,33.4,1.16,0.2027
25.25,92.86,658.0,9.7,33.5,166.8,0.2284,-0.9736,33.5,33.0,33.5,1.162,0.145
25.25,92.87,553.0,6.7,33.6,4.6,0.0802,0.9968,33.6,32.8,33.6,1.163,0.1003
25.25,92.88,826.0,9.8,33.7,55.7,0.8261,0.5635,33.7,32.6,33.8,1.164,0.1462
25.25,92.89,692.0,10.3,33.7,151.3,0.4802,-0.8771,33.7,32.4,33.9,1.165,0.1535
25.25,92.9,598.0,3.9,33.8,313.6,-0.7242,0.6896,33.8,32.2,34.0,1.166,0.0583
25.25,92.91,760.0,7.9,33.9,342.6,-0.299,0.9542,33.9,32.0,34.0,1.167,0.1178
25.25,92.92,789.0,2.5,34.1,236.3,-0.832,-0.5548,34.1,31.8,34.1,1.168,0.0373
25.25,92.93,731.0,4.5,34.2,117.1,0.8902,-0.4555,34.2,31.7,34.2,1.168,0.0672
25.25,92.94,738.0,5.7,34.3,94.8,0.9965,-0.0837,34.3,31.5,34.2,1.169,0.085
25.25,92.95,719.0,5.0,34.4,146.5,0.5519,-0.8339,34.4,31.3,34.2,1.17,0.0745
25.25,92.96,634.0,8.1,34.6,97.0,0.9925,-0.1219,34.6,31.2,34.3,1.17,0.1204
25.25,92.97,694.0,2.5,34.7,167.0,0.225,-0.9744,34.7,31.1,34.3,1.17,0.0373
25.25,92.98,587.0,12.7,34.8,206.1,-0.4399,-0.898,34.8,31.0,34.3,1.17,0.1879
25.25,92.99,404.0,10.6,34.8,178.8,0.0209,-0.9998,34.8,30.9,34.3,1.17,0.1572
25.25,93.0,318.0,6.9,34.8,87.7,0.9992,0.0401,34.8,30.9,34.3,1.17,0.1027
25.25,93.01,411.0,10.9,34.9,327.1,-0.5432,0.8396,34.9,30.9,34.3,1.171,0.1615
25.25,93.02,550.0,12.2,34.9,337.8,-0.3778,0.9259,34.9,30.8,34.3,1.171,0.1805
25.25,93.03,699.0,2.5,34.9,70.4,0.9421,0.3355,34.9,30.7,34.4,1.171,0.0372
25.25,93.04,560.0,10.8,35.0,149.0,0.515,-0.8572,35.0,30.6,34.5,1.171,0.16
25.25,93.05,464.0,9.5,35.1,151.1,0.4833,-0.8755,35.1,30.3,34.5,1.172,0.1408
25.25,93.06,350.0,5.2,35.3,168.5,0.1994,-0.9799,35.3,30.1,34.6,1.172,0.0773
25.25,93.07,335.0,2.5,35.4,284.9,-0.9664,0.2571,35.4,29.9,34.7,1.172,0.0372
25.25,93.08,356.0,14.6,35.6,318.3,-0.6652,0.7466,35.6,29.6,34.8,1.173,0.2149
25.25,93.09,614.0,8.9,35.8,325.0,-0.5736,0.8192,35.8,29.4,34.9,1.173,0.1319
25.25,93.1,541.0,9.6,35.9,172.5,0.1305,-0.9914,35.9,29.2,34.9,1.174,0.1421
25.25,93.11,374.0,6.1,36.0,153.4,0.4478,-0.8942,36.0,29.0,35.0,1.174,0.0905
25.25,93.12,404.0,10.5,36.1,44.6,0.7022,0.712,36.1,28.8,35.1,1.175,0.1551
25.25,93.13,564.0,6.6,36.1,12.5,0.2164,0.9763,36.1,28.7,35.1,1.177,0.0977
25.25,93.14,567.0,6.9,36.2,118.4,0.8796,-0.4756,36.2,28.6,35.2,1.177,0.1021
25.25,93.15,482.0,8.8,36.2,116.8,0.8926,-0.4509,36.2,28.6,35.2,1.178,0.1299
25.25,93.16,467.0,6.4,36.2,87.1,0.9987,0.0506,36.2,28.6,35.2,1.178,0.0946
25.25,93.17,490.0,3.9,36.1,229.7,-0.7627,-0.6468,36.1,28.7,35.2,1.178,0.0577
25.25,93.18,404.0,4.3,36.1,106.2,0.9603,-0.279,36.1,28.8,35.2,1.178,0.0636
25.25,93.19,460.0,2.7,36.0,276.7,-0.9932,0.1167,36.0,28.9,35.2,1.178,0.04
25.25,93.2,412.0,4.3,35.9,303.6,-0.8329,0.5534,35.9,29.0,35.2,1.178,0.0636
25.25,93.21,520.0,7.6,35.8,314.7,-0.7108,0.7034,35.8,29.1,35.1,1.178,0.1123
25.25,93.22,547.0,2.8,35.7,321.2,-0.6266,0.7793,35.7,29.2,35.1,1.179,0.0414
25.26,92.49,954.0,14.8,33.0,359.7,-0.0052,1.0,33.0,33.3,33.8,1.169,0.2185
25.26,92.5,1143.0,6.1,33.0,0.0,0.0,1.0,33.0,33.3,33.8,1.169,0.0909
25.26,92.51,1106.0,3.9,33.0,106.2,0.9603,-0.279,33.0,33.3,33.7,1.168,0.0582
25.26,92.52,1116.0,12.4,33.0,67.9,0.9265,0.3762,33.0,33.3,33.7,1.168,0.1838
25.26,92.53,1225.0,8.1,33.0,335.0,-0.4226,0.9063,33.0,33.4,33.7,1.168,0.1206
25.26,92.54,1302.0,8.7,33.0,227.2,-0.7337,-0.6794,33.0,33.4,33.6,1.167,0.1296
25.26,92.55,1076.0,14.0,33.0,221.8,-0.6665,-0.7455,33.0,33.4,33.6,1.167,0.2073
25.26,92.56,1036.0,16.9,33.0,242.8,-0.8894,-0.4571,33.0,33.4,33.5,1.166,0.2493
25.26,92.57,877.0,15.8,33.0,306.4,-0.8049,0.5934,33.0,33.5,33.5,1.166,0.2335
25.26,92.58,1276.0,22.8,33.0,341.2,-0.3223,0.9466,33.0,33.5,33.5,1.165,0.3326
25.26,92.59,1447.0,3.6,33.1,30.4,0.506,0.8625,33.1,33.5,33.4,1.165,0.0539
25.26,92.6,1353.0,2.8,33.1,138.4,0.6639,-0.7478,33.1,33.6,33.4,1.164,0.042
25.26,92.61,1395.0,5.2,33.1,272.2,-0.9993,0.0384,33.1,33.6,33.3,1.163,0.0779
25.26,92.62,1358.0,5.6,33.1,244.8,-0.9048,-0.4258,33.1,33.6,33.2,1.163,0.0839
25.26,92.63,1335.0,4.8,33.1,218.9,-0.628,-0.7782,33.1,33.7,33.2,1.162,0.072
25.26,92.64,1264.0,3.4,33.2,190.3,-0.1788,-0.9839,33.2,33.7,33.1,1.161,0.0511
25.26,92.65,1250.0,5.2,33.2,43.9,0.6934,0.7206,33.2,33.8,33.0,1.161,0.0781
25.26,92.66,1358.0,6.1,33.2,4.7,0.0819,0.9966,33.2,33.8,33.0,1.16,0.0916
25.26,92.67,1404.0,3.9,33.2,282.9,-0.9748,0.2233,33.2,33.8,32.9,1.159,0.0587
25.26,92.68,1380.0,4.4,33.3,183.3,-0.0576,-0.9983,33.3,33.9,32.8,1.159,0.0662
25.26,92.69,1295.0,3.5,33.3,186.5,-0.1132,-0.9936,33.3,33.9,32.8,1.158,0.0527
25.26,92.7,1293.0,7.1,33.3,169.7,0.1788,-0.9839,33.3,34.0,32.7,1.157,0.1068
25.26,92.71,1120.0,8.1,33.4,197.1,-0.294,-0.9558,33.4,34.0,32.6,1.157,0.1218
25.26,92.72,1099.0,3.0,33.4,18.7,0.3206,0.9472,33.4,34.0,32.6,1.156,0.0453
25.26,92.73,1192.0,7.5,33.4,45.8,0.7169,0.6972,33.4,34.1,32.5,1.156,0.1129
25.26,92.74,1230.0,2.5,33.4,47.3,0.7349,0.6782,33.4,34.1,32.5,1.156,0.0377
25.26,92.75,1202.0,2.5,33.5,191.3,-0.1959,-0.9806,33.5,34.1,32.5,1.156,0.0377
25.26,92.76,1180.0,7.0,33.5,182.1,-0.0366,-0.9993,33.5,34.1,32.5,1.156,0.1054
25.26,92.77,1026.0,6.2,33.5,176.3,0.0645,-0.9979,33.5,34.0,32.5,1.156,0.0934
25.26,92.78,1025.0,4.4,33.5,64.2,0.9003,0.4352,33.5,33.9,32.6,1.156,0.0664
25.26,92.79,1074.0,10.6,33.5,81.4,0.9888,0.1495,33.5,33.9,32.7,1.157,0.159
25.26,92.8,1065.0,7.3,33.4,68.9,0.933,0.36,33.4,33.8,32.8,1.157,0.1098
25.26,92.81,1140.0,4.0,33.4,93.4,0.9982,-0.0593,33.4,33.6,32.9,1.158,0.0602
25.26,92.82,1059.0,12.2,33.4,168.9,0.1925,-0.9813,33.4,33.5,33.1,1.159,0.1823
25.26,92.83,835.0,6.8,33.5,101.4,0.9803,-0.1977,33.5,33.3,33.2,1.16,0.1021
25.26,92.84,1025.0,8.4,33.5,56.7,0.8358,0.549,33.5,33.2,33.3,1.161,0.1258
25.26,92.85,951.0,11.2,33.5,206.2,-0.4415,-0.8973,33.5,33.0,33.5,1.162,0.1672
25.26,92.86,770.0,17.0,33.6,212.3,-0.5344,-0.8453,33.6,32.9,33.6,1.163,0.2514
25.26,92.87,580.0,8.4,33.6,236.3,-0.832,-0.5548,33.6,32.7,33.7,1.164,0.1255
25.26,92.88,653.0,10.1,33.7,78.7,0.9806,0.1959,33.7,32.5,33.8,1.165,0.1505
25.26,92.89,630.0,2.5,33.8,320.9,-0.6307,0.776,33.8,32.3,33.9,1.166,0.0374
25.26,92.9,693.0,9.3,33.9,314.3,-0.7157,0.6984,33.9,32.1,34.0,1.167,0.1385
25.26,92.91,793.0,2.5,34.0,355.8,-0.0732,0.9973,34.0,32.0,34.1,1.168,0.0373
25.26,92.92,754.0,5.5,34.1,117.7,0.8854,-0.4648,34.1,31.8,34.1,1.168,0.0821
25.26,92.93,729.0,4.2,34.2,144.5,0.5807,-0.8141,34.2,31.6,34.2,1.169,0.0627
25.26,92.94,669.0,3.5,34.3,118.4,0.8796,-0.4756,34.3,31.5,34.2,1.17,0.0522
25.26,92.95,687.0,5.9,34.4,170.9,0.1582,-0.9874,34.4,31.3,34.3,1.17,0.0879
25.26,92.96,523.0,7.6,34.5,126.8,0.8007,-0.599,34.5,31.2,34.3,1.17,0.113
25.26,92.97,572.0,10.8,34.6,72.7,0.9548,0.2974,34.6,31.1,34.3,1.171,0.16
25.26,92.98,604.0,4.6,34.7,162.8,0.2957,-0.9553,34.7,31.0,34.3,1.171,0.0685
25.26,92.99,461.0,13.8,34.8,178.8,0.0209,-0.9998,34.8,30.9,34.3,1.171,0.2037
25.26,93.0,253.0,2.5,34.8,117.3,0.8886,-0.4586,34.8,30.9,34.3,1.171,0.0372
25.26,93.01,440.0,10.3,34.8,351.2,-0.153,0.9882,34.8,30.8,34.3,1.171,0.1527
25.26,93.02,511.0,3.3,34.9,351.9,-0.1409,0.99,34.9,30.7,34.4,1.171,0.0492
25.26,93.03,523.0,9.0,34.9,124.0,0.829,-0.5592,34.9,30.6,34.4,1.171,0.1336
25.26,93.04,384.0,11.3,35.0,145.4,0.5678,-0.8231,35.0,30.5,34.5,1.172,0.1672
25.26,93.05,287.0,6.8,35.2,116.6,0.8942,-0.4478,35.2,30.2,34.6,1.172,0.101
25.26,93.06,308.0,5.9,35.4,337.6,-0.3811,0.9245,35.4,30.0,34.7,1.172,0.0877
25.26,93.07,425.0,11.7,35.5,345.9,-0.2436,0.9699,35.5,29.7,34.7,1.172,0.173
25.26,93.08,595.0,8.3,35.7,3.7,0.0645,0.9979,35.7,29.5,34.8,1.172,0.1232
25.26,93.09,635.0,3.5,35.9,139.2,0.6534,-0.757,35.9,29.2,34.9,1.173,0.052
25.26,93.1,529.0,13.2,36.0,171.7,0.1444,-0.9895,36.0,29.0,34.9,1.173,0.1947
25.26,93.11,302.0,7.6,36.1,154.8,0.4258,-0.9048,36.1,28.9,35.0,1.174,0.1127
25.26,93.12,356.0,6.0,36.2,345.8,-0.2453,0.9694,36.2,28.7,35.1,1.175,0.089
25.26,93.13,449.0,7.0,36.2,63.1,0.8918,0.4524,36.2,28.6,35.2,1.177,0.1035
25.26,93.14,436.0,7.2,36.3,109.2,0.9444,-0.3289,36.3,28.5,35.3,1.178,0.1064
25.26,93.15,389.0,3.3,36.3,157.4,0.3843,-0.9232,36.3,28.5,35.3,1.179,0.0488
25.26,93.16,360.0,6.0,36.2,66.7,0.9184,0.3955,36.2,28.5,35.3,1.179,0.0887
25.26,93.17,449.0,6.1,36.2,92.2,0.9993,-0.0384,36.2,28.6,35.2,1.178,0.0902
25.26,93.18,354.0,2.5,36.1,327.8,-0.5329,0.8462,36.1,28.7,35.2,1.178,0.037
25.26,93.19,472.0,8.6,36.0,15.4,0.2656,0.9641,36.0,28.8,35.2,1.178,0.1269
25.26,93.2,564.0,8.3,35.9,357.3,-0.0471,0.9989,35.9,28.9,35.2,1.178,0.1225
25.26,93.21,682.0,2.5,35.8,67.8,0.9259,0.3778,35.8,29.0,35.1,1.178,0.037
25.26,93.22,571.0,3.3,35.7,206.9,-0.4524,-0.8918,35.7,29.2,35.1,1.179,0.0488
25.26,93.23,609.0,4.7,35.6,310.6,-0.7593,0.6508,35.6,29.3,35.1,1.179,0.0695
25.27,92.49,921.0,15.2,33.0,14.0,0.2419,0.9703,33.0,33.2,33.8,1.17,0.2241
25.27,92.5,1110.0,8.6,33.0,30.7,0.5105,0.8599,33.0,33.3,33.8,1.169,0.1279
25.27,92.51,1108.0,10.0,33.0,149.8,0.503,-0.8643,33.0,33.3,33.8,1.169,0.1485
25.27,92.52,891.0,7.9,33.0,101.9,0.9785,-0.2062,33.0,33.3,33.7,1.169,0.1176
25.27,92.53,1067.0,15.9,33.0,42.5,0.6756,0.7373,33.0,33.3,33.7,1.168,0.2346
25.27,92.54,1192.0,13.0,33.0,103.3,0.9732,-0.23,33.0,33.4,33.7,1.168,0.1926
25.27,92.55,991.0,7.2,33.0,125.6,0.8131,-0.5821,33.0,33.4,33.6,1.168,0.1073
25.27,92.56,1087.0,10.7,33.0,3.1,0.0541,0.9985,33.0,33.4,33.6,1.167,0.1591
25.27,92.57,1261.0,20.6,33.0,321.1,-0.628,0.7782,33.0,33.4,33.6,1.167,0.3015
25.27,92.58,1507.0,10.0,33.0,332.5,-0.4617,0.887,33.0,33.5,33.5,1.166,0.1489
25.27,92.59,1485.0,2.5,33.0,139.9,0.6441,-0.7649,33.0,33.5,33.5,1.166,0.0374
25.27,92.6,1463.0,3.0,33.1,194.8,-0.2554,-0.9668,33.1,33.5,33.4,1.165,0.0449
25.27,92.61,1413.0,4.6,33.1,148.3,0.5255,-0.8508,33.1,33.6,33.4,1.165,0.0688
25.27,92.62,1365.0,5.6,33.1,152.0,0.4695,-0.8829,33.1,33.6,33.3,1.164,0.0838
25.27,92.63,1289.0,4.7,33.1,173.4,0.1149,-0.9934,33.1,33.6,33.3,1.163,0.0705
25.27,92.64,1247.0,3.9,33.1,191.8,-0.2045,-0.9789,33.1,33.7,33.2,1.163,0.0585
25.27,92.65,1194.0,4.5,33.2,26.9,0.4524,0.8918,33.2,33.7,33.1,1.162,0.0675
25.27,92.66,1347.0,7.0,33.2,14.6,0.2521,0.9677,33.2,33.7,33.1,1.161,0.105
25.27,92.67,1364.0,8.0,33.2,84.9,0.996,0.0889,33.2,33.8,33.0,1.161,0.1199
25.27,92.68,1365.0,7.7,33.2,142.4,0.6101,-0.7923,33.2,33.8,32.9,1.16,0.1155
25.27,92.69,1210.0,9.1,33.3,157.9,0.3762,-0.9265,33.3,33.8,32.9,1.16,0.1363
25.27,92.7,1153.0,5.6,33.3,124.1,0.8281,-0.5606,33.3,33.9,32.8,1.159,0.0842
25.27,92.71,1131.0,4.0,33.3,290.4,-0.9373,0.3486,33.3,33.9,32.8,1.158,0.0602
25.27,92.72,1188.0,4.3,33.4,189.1,-0.1582,-0.9874,33.4,33.9,32.7,1.158,0.0647
25.27,92.73,1024.0,3.7,33.4,69.0,0.9336,0.3584,33.4,34.0,32.7,1.158,0.0557
25.27,92.74,1221.0,7.8,33.4,21.9,0.373,0.9278,33.4,34.0,32.6,1.157,0.1173
25.27,92.75,1206.0,5.7,33.4,159.8,0.3453,-0.9385,33.4,33.9,32.6,1.157,0.0858
25.27,92.76,1086.0,12.1,33.4,171.7,0.1444,-0.9895,33.4,33.9,32.7,1.157,0.1812
25.27,92.77,902.0,5.0,33.4,217.2,-0.6046,-0.7965,33.4,33.9,32.7,1.158,0.0753
25.27,92.78,987.0,2.5,33.4,285.5,-0.9636,0.2672,33.4,33.8,32.8,1.158,0.0377
25.27,92.79,909.0,9.6,33.4,104.5,0.9681,-0.2504,33.4,33.7,32.9,1.158,0.144
25.27,92.8,926.0,6.1,33.4,2.4,0.0419,0.9991,33.4,33.6,33.0,1.159,0.0917
25.27,92.81,1063.0,4.3,33.4,43.6,0.6896,0.7242,33.4,33.5,33.1,1.16,0.0646
25.27,92.82,1004.0,7.2,33.5,173.7,0.1097,-0.994,33.5,33.4,33.2,1.16,0.108
25.27,92.83,882.0,11.4,33.5,214.1,-0.5606,-0.8281,33.5,33.2,33.3,1.161,0.1702
25.27,92.84,764.0,6.8,33.5,73.4,0.9583,0.2857,33.5,33.1,33.4,1.162,0.1019
25.27,92.85,931.0,7.5,33.5,36.0,0.5878,0.809,33.5,32.9,33.5,1.163,0.1122
25.27,92.86,917.0,7.5,33.6,192.7,-0.2198,-0.9755,33.6,32.8,33.7,1.164,0.1121
25.27,92.87,747.0,14.4,33.6,173.7,0.1097,-0.994,33.6,32.6,33.8,1.165,0.2135
25.27,92.88,550.0,2.5,33.7,166.6,0.2317,-0.9728,33.7,32.4,33.9,1.166,0.0374
25.27,92.89,728.0,12.7,33.8,316.0,-0.6947,0.7193,33.8,32.3,33.9,1.167,0.1884
25.27,92.9,783.0,5.4,33.9,285.8,-0.9622,0.2723,33.9,32.1,34.0,1.168,0.0806
25.27,92.91,765.0,6.0,34.0,148.3,0.5255,-0.8508,34.0,31.9,34.1,1.168,0.0895
25.27,92.92,654.0,6.0,34.1,132.0,0.7431,-0.6691,34.1,31.8,34.2,1.169,0.0894
25.27,92.93,664.0,4.3,34.2,91.1,0.9998,-0.0192,34.2,31.6,34.2,1.17,0.0641
25.27,92.94,652.0,5.8,34.3,78.6,0.9803,0.1977,34.3,31.5,34.2,1.17,0.0864
25.27,92.95,693.0,7.6,34.4,170.7,0.1616,-0.9869,34.4,31.3,34.3,1.17,0.113
25.27,92.96,464.0,11.5,34.5,189.1,-0.1582,-0.9874,34.5,31.2,34.3,1.171,0.1703
25.27,92.97,406.0,4.7,34.6,44.1,0.6959,0.7181,34.6,31.1,34.3,1.171,0.07
25.27,92.98,549.0,8.1,34.7,92.8,0.9988,-0.0488,34.7,31.0,34.3,1.171,0.1203
25.27,92.99,396.0,12.0,34.7,155.2,0.4195,-0.9078,34.7,30.9,34.3,1.171,0.1776
25.27,93.0,273.0,5.3,34.8,296.5,-0.8949,0.4462,34.8,30.9,34.4,1.171,0.0789
25.27,93.01,455.0,11.5,34.8,355.5,-0.0785,0.9969,34.8,30.8,34.4,1.171,0.1703
25.27,93.02,563.0,2.5,34.9,339.4,-0.3518,0.9361,34.9,30.7,34.4,1.172,0.0372
25.27,93.03,491.0,8.3,35.0,150.8,0.4879,-0.8729,35.0,30.5,34.5,1.172,0.1232
25.27,93.04,380.0,7.9,35.1,169.7,0.1788,-0.9839,35.1,30.4,34.5,1.172,0.1173
25.27,93.05,296.0,2.5,35.3,337.7,-0.3795,0.9252,35.3,30.1,34.6,1.172,0.0372
25.27,93.06,413.0,5.8,35.4,324.8,-0.5764,0.8171,35.4,29.9,34.7,1.172,0.0862
25.27,93.07,415.0,4.4,35.6,130.9,0.7559,-0.6547,35.6,29.6,34.8,1.172,0.0655
25.27,93.08,341.0,12.3,35.8,64.3,0.9011,0.4337,35.8,29.3,34.8,1.172,0.1818
25.27,93.09,551.0,12.6,36.0,63.0,0.891,0.454,36.0,29.1,34.9,1.172,0.1861
25.27,93.1,487.0,13.2,36.2,142.6,0.6074,-0.7944,36.2,28.9,34.9,1.172,0.1948
25.27,93.11,284.0,3.8,36.2,243.7,-0.8965,-0.4431,36.2,28.7,35.0,1.173,0.0565
25.27,93.12,445.0,4.6,36.3,336.9,-0.3923,0.9198,36.3,28.6,35.1,1.175,0.0683
25.27,93.13,390.0,5.0,36.3,123.0,0.8387,-0.5446,36.3,28.5,35.2,1.177,0.074
25.27,93.14,377.0,4.0,36.3,55.0,0.8192,0.5736,36.3,28.4,35.3,1.179,0.0592
25.27,93.15,447.0,3.1,36.3,145.3,0.5693,-0.8221,36.3,28.4,35.3,1.18,0.0458
25.27,93.16,313.0,5.5,36.3,203.1,-0.3923,-0.9198,36.3,28.4,35.3,1.179,0.0813
25.27,93.17,320.0,5.0,36.2,32.4,0.5358,0.8443,36.2,28.5,35.3,1.179,0.0739
25.27,93.18,420.0,3.1,36.2,349.9,-0.1754,0.9845,36.2,28.6,35.2,1.178,0.0459
25.27,93.19,396.0,2.7,36.1,87.5,0.999,0.0436,36.1,28.7,35.2,1.178,0.04
25.27,93.2,423.0,8.2,35.9,59.6,0.8625,0.506,35.9,28.9,35.2,1.178,0.1211
25.27,93.21,501.0,10.7,35.8,52.3,0.7912,0.6115,35.8,29.0,35.2,1.178,0.1576
25.27,93.22,588.0,7.0,35.7,26.1,0.4399,0.898,35.7,29.1,35.1,1.179,0.1034
25.27,93.23,658.0,7.8,35.6,280.3,-0.9839,0.1788,35.6,29.3,35.1,1.179,0.1151
25.27,93.24,623.0,16.9,35.5,260.7,-0.9869,-0.1616,35.5,29.4,35.1,1.18,0.2464
25.28,92.49,850.0,13.5,32.9,350.5,-0.165,0.9863,32.9,33.2,33.8,1.17,0.1995
25.28,92.5,1020.0,5.9,32.9,39.0,0.6293,0.7771,32.9,33.2,33.8,1.17,0.0879
25.28,92.51,965.0,8.6,32.9,123.3,0.8358,-0.549,32.9,33.3,33.8,1.17,0.1278
25.28,92.52,901.0,2.5,33.0,215.9,-0.5864,-0.81,33.0,33.3,33.8,1.17,0.0373
25.28,92.53,920.0,6.7,33.0,74.1,0.9617,0.274,33.0,33.3,33.7,1.169,0.0998
25.28,92.54,947.0,10.1,33.0,91.3,0.9997,-0.0227,33.0,33.3,33.7,1.169,0.15
25.28,92.55,914.0,3.7,33.0,37.5,0.6088,0.7934,33.0,33.3,33.7,1.168,0.0553
25.28,92.56,1020.0,13.5,33.0,11.6,0.2011,0.9796,33.0,33.4,33.6,1.168,0.1999
25.28,92.57,1252.0,15.1,33.0,4.4,0.0767,0.9971,33.0,33.4,33.6,1.168,0.223
25.28,92.58,1405.0,6.6,33.0,21.8,0.3714,0.9285,33.0,33.4,33.6,1.167,0.0985
25.28,92.59,1406.0,4.1,33.0,107.8,0.9521,-0.3057,33.0,33.5,33.5,1.167,0.0613
25.28,92.6,1374.0,6.0,33.0,121.5,0.8526,-0.5225,33.0,33.5,33.5,1.166,0.0896
25.28,92.61,1328.0,7.8,33.0,116.8,0.8926,-0.4509,33.0,33.5,33.4,1.166,0.1164
25.28,92.62,1285.0,5.1,33.1,93.6,0.998,-0.0628,33.1,33.5,33.4,1.165,0.0763
25.28,92.63,1320.0,2.5,33.1,88.7,0.9997,0.0227,33.1,33.6,33.3,1.165,0.0374
25.28,92.64,1286.0,5.2,33.1,166.7,0.23,-0.9732,33.1,33.6,33.3,1.164,0.0779
25.28,92.65,1194.0,2.5,33.1,67.4,0.9232,0.3843,33.1,33.6,33.2,1.164,0.0375
25.28,92.66,1309.0,5.6,33.2,94.5,0.9969,-0.0785,33.2,33.7,33.2,1.163,0.0839
25.28,92.67,1183.0,9.1,33.2,105.2,0.965,-0.2622,33.2,33.7,33.1,1.162,0.1361
25.28,92.68,1249.0,9.4,33.2,85.9,0.9974,0.0715,33.2,33.7,33.1,1.162,0.1406
25.28,92.69,1200.0,3.8,33.2,207.0,-0.454,-0.891,33.2,33.8,33.0,1.161,0.0571
25.28,92.7,1164.0,4.4,33.3,282.5,-0.9763,0.2164,33.3,33.8,33.0,1.161,0.0661
25.28,92.71,1224.0,3.8,33.3,241.3,-0.8771,-0.4802,33.3,33.8,32.9,1.16,0.0571
25.28,92.72,1118.0,5.2,33.3,190.9,-0.1891,-0.982,33.3,33.8,32.9,1.16,0.0781
25.28,92.73,1097.0,2.5,33.3,60.3,0.8686,0.4955,33.3,33.8,32.8,1.159,0.0376
25.28,92.74,1149.0,9.6,33.4,78.1,0.9785,0.2062,33.4,33.8,32.8,1.159,0.1439
25.28,92.75,1147.0,7.9,33.4,95.2,0.9959,-0.0906,33.4,33.8,32.8,1.159,0.1186
25.28,92.76,1131.0,8.1,33.4,100.8,0.9823,-0.1874,33.4,33.8,32.8,1.159,0.1216
25.28,92.77,1109.0,7.6,33.4,246.0,-0.9135,-0.4067,33.4,33.7,32.9,1.159,0.1141
25.28,92.78,1053.0,11.8,33.4,189.4,-0.1633,-0.9866,33.4,33.7,32.9,1.16,0.1763
25.28,92.79,814.0,2.5,33.4,75.2,0.9668,0.2554,33.4,33.6,33.0,1.16,0.0376
25.28,92.8,1058.0,11.3,33.4,328.2,-0.527,0.8499,33.4,33.5,33.1,1.161,0.1688
25.28,92.81,1058.0,2.5,33.4,116.8,0.8926,-0.4509,33.4,33.4,33.2,1.161,0.0376
25.28,92.82,1037.0,2.6,33.5,131.9,0.7443,-0.6678,33.5,33.2,33.3,1.162,0.039
25.28,92.83,1015.0,8.0,33.5,196.1,-0.2773,-0.9608,33.5,33.1,33.4,1.163,0.1197
25.28,92.84,843.0,7.8,33.5,197.7,-0.304,-0.9527,33.5,33.0,33.5,1.164,0.1166
25.28,92.85,828.0,13.1,33.6,94.6,0.9968,-0.0802,33.6,32.8,33.6,1.164,0.1947
25.28,92.86,816.0,13.3,33.6,149.6,0.506,-0.8625,33.6,32.7,33.7,1.165,0.1975
25.28,92.87,535.0,12.0,33.7,123.4,0.8348,-0.5505,33.7,32.5,33.8,1.166,0.1783
25.28,92.88,648.0,14.0,33.7,15.1,0.2605,0.9655,33.7,32.3,33.9,1.167,0.2073
25.28,92.89,879.0,7.8,33.8,345.6,-0.2487,0.9686,33.8,32.2,34.0,1.168,0.1162
