latitude,longitude,elevation,slope,clay_percentage
25.085,92.82,188.0,11.63529670109765,28.0
25.085,92.825,263.0,7.599333100622036,28.0
25.085,92.83,258.0,10.34170762418876,28.0
25.085,92.835,326.0,6.651732748715235,28.0
25.085,92.84,202.0,16.91651608571675,28.0
25.085,92.845,221.0,14.03624346792648,28.0
25.085,92.85,242.0,11.446746863908654,28.0
25.085,92.855,286.0,9.24597366655069,28.0
25.085,92.86,391.0,15.793169048263966,28.0
25.085,92.865,493.0,18.58031398842556,28.0
25.085,92.87,487.0,30.058200512399605,28.0
25.085,92.875,875.0,37.84654004071,28.0
25.085,92.88,929.0,36.49393483561564,28.0
25.085,92.885,973.0,19.685730102414364,28.0
25.085,92.89,713.0,34.5577888231175,28.0
25.085,92.895,852.0,29.618525422233592,28.0
25.085,92.9,735.0,24.142814615048746,28.0
25.085,92.905,997.0,13.71932671241174,28.0
25.085,92.91,829.0,22.347372412787248,28.0
25.085,92.915,,,28.0
25.085,92.92,1071.0,12.999985665815318,28.0
25.085,92.925,844.0,34.675842311411365,28.0
25.085,92.93,1071.0,30.191166929474495,28.0
25.085,92.935,889.0,27.0260387538073,28.0
25.085,92.94,706.0,23.171829876153083,28.0
25.085,92.945,669.0,26.14722986183188,28.0
25.085,92.95,931.0,23.468840191747,28.0
25.085,92.955,1077.0,16.389075025823413,28.0
25.085,92.96,898.0,29.511547680926455,28.0
25.085,92.965,881.0,27.69840334835469,28.0
25.085,92.97,777.0,9.449304906720505,28.0
25.085,92.975,857.0,33.82208521749396,28.0
25.085,92.98,745.0,23.149186435359432,28.0
25.085,92.985,744.0,41.676265474602594,28.0
25.085,92.99,816.0,48.36280728649757,28.0
25.085,92.995,1048.0,24.74862531519583,28.0
25.09,92.5,437.0,23.273326481355983,28.0
25.09,92.505,573.0,8.605135268574712,28.0
25.09,92.51,678.0,18.270716432784337,28.0
25.09,92.515,550.0,17.155822277993956,28.0
25.09,92.52,638.0,15.119460665411577,28.0
25.09,92.525,820.0,23.540850885728464,28.0
25.09,92.53,1065.0,16.208558038649098,28.0
25.09,92.535,1041.0,26.555881284497303,28.0
25.09,92.54,801.0,20.654513358814864,28.0
25.09,92.545,755.0,27.02158159117704,28.0
25.09,92.55,773.0,27.96152506647304,28.0
25.09,92.555,668.0,25.54858015930156,28.0
25.09,92.56,799.0,16.742977650935924,28.0
25.09,92.565,769.0,24.563045162076698,28.0
25.09,92.57,835.0,4.609363720543608,28.0
25.09,92.575,733.0,27.039402984376,28.0
25.09,92.58,741.0,20.951033263047087,28.0
25.09,92.585,778.0,25.896083659356645,28.0
25.09,92.59,628.0,26.180112975361297,28.0
25.09,92.595,485.0,23.58500363276618,28.0
25.09,92.6,605.0,20.634537788968707,28.0
25.09,92.605,430.0,21.954998832237575,28.0
25.09,92.61,622.0,30.410429343694716,28.0
25.09,92.615,764.0,15.198269477657098,28.0
25.09,92.62,774.0,8.284177231157289,28.0
25.09,92.625,649.0,22.507502830396614,28.0
25.09,92.63,656.0,24.48508445803616,28.0
25.09,92.635,732.0,17.121890324478656,28.0
25.09,92.64,651.0,23.424363185841766,28.0
25.09,92.645,461.0,15.72735540025082,28.0
25.09,92.65,626.0,19.51437258196248,28.0
25.09,92.655,708.0,10.21937711459359,28.0
25.09,92.66,517.0,23.68390180028396,28.0
25.09,92.665,678.0,17.946241531785883,28.0
25.09,92.67,568.0,18.58031398842556,28.0
25.09,92.675,628.0,19.1434780917466,28.0
25.09,92.68,540.0,23.468840191747,28.0
25.09,92.685,740.0,18.10544934292749,28.0
25.09,92.69,761.0,25.76182373138194,28.0
25.09,92.695,774.0,25.10849211553709,28.0
25.09,92.7,674.0,20.487238440521768,28.0
25.09,92.705,765.0,12.456989292435246,28.0
25.09,92.71,706.0,21.28025901001372,28.0
25.09,92.715,527.0,17.523671614749585,28.0
25.09,92.72,606.0,17.849848259878947,28.0
25.09,92.725,401.0,11.22695812387902,28.0
25.09,92.73,548.0,21.12621202019002,28.0
25.09,92.735,484.0,20.94450636642053,28.0
25.09,92.74,402.0,12.456989292435246,28.0
25.09,92.745,538.0,13.9061215425325,28.0
25.09,92.75,489.0,18.38760160290751,28.0
25.09,92.755,400.0,15.06995574963759,28.0
25.09,92.76,313.0,9.449304906720505,28.0
25.09,92.765,456.0,35.07421223612796,28.0
25.09,92.77,386.0,28.028750857977528,28.0
25.09,92.775,335.0,21.33126583595921,28.0
25.09,92.78,240.0,18.58031398842556,28.0
25.09,92.785,182.0,13.60805977475334,28.0
25.09,92.79,125.0,4.163849943478467,28.0
25.09,92.795,112.0,3.837767974238014,28.0
25.09,92.8,105.0,1.1457628381751035,28.0
25.09,92.805,105.0,0.8102306720437776,28.0
25.09,92.81,107.0,1.6201374245654556,28.0
25.09,92.815,113.0,1.811248047327972,28.0
25.09,92.82,168.0,7.2977186821765665,28.0
25.09,92.825,220.0,10.095435505303422,28.0
25.09,92.83,209.0,9.9063692721155,28.0
25.09,92.835,250.0,12.84579372031137,28.0
25.09,92.84,167.0,0.5729386976834859,28.0
25.09,92.845,199.0,5.267518906840194,28.0
25.09,92.85,206.0,8.14812945516323,28.0
25.09,92.855,246.0,10.640849616317048,28.0
25.09,92.86,316.0,16.838697704135715,28.0
25.09,92.865,476.0,21.813752794346744,28.0
25.09,92.87,388.0,8.049466975528398,28.0
25.09,92.875,712.0,31.68167996685456,28.0
25.09,92.88,765.0,26.565051177077994,28.0
25.09,92.885,773.0,25.113503893435155,28.0
25.09,92.89,559.0,12.066808999772697,28.0
25.09,92.895,791.0,21.22267281307461,28.0
25.09,92.9,626.0,10.772508814602732,28.0
25.09,92.905,933.0,29.894220817704063,28.0
25.09,92.91,767.0,32.650967803754895,28.0
25.09,92.915,798.0,33.927980154144706,28.0
25.09,92.92,1063.0,28.471414080238404,28.0
25.09,92.925,855.0,32.53327948985054,28.0
25.09,92.93,903.0,22.31753787766195,28.0
25.09,92.935,821.0,21.41379223247083,28.0
25.09,92.94,624.0,26.67924362098057,28.0
25.09,92.945,612.0,41.75683797471951,28.0
25.09,92.95,762.0,7.40691212849523,28.0
25.09,92.955,954.0,31.882143482905143,28.0
25.09,92.96,1066.0,13.686056323998818,28.0
25.09,92.965,797.0,42.6561581814819,28.0
25.09,92.97,595.0,12.320128415332896,28.0
25.09,92.975,626.0,24.992790684886817,28.0
25.09,92.98,917.0,25.376933525152303,28.0
25.09,92.985,923.0,36.22134459631404,28.0
25.09,92.99,965.0,24.65094662675764,28.0
25.09,92.995,995.0,25.795492628543876,28.0
25.095,92.5,563.0,23.62353705226748,28.0
25.095,92.505,634.0,13.336644515520948,28.0
25.095,92.51,773.0,13.093845922704302,28.0
25.095,92.515,663.0,15.198269477657098,28.0
25.095,92.52,803.0,13.17534790222412,28.0
25.095,92.525,990.0,25.411408337849288,28.0
25.095,92.53,1180.0,15.886617531931096,28.0
25.095,92.535,1165.0,19.290046219188735,28.0
25.095,92.54,1004.0,18.16075212819556,28.0
25.095,92.545,951.0,23.94467010289635,28.0
25.095,92.55,994.0,19.40625475131371,28.0
25.095,92.555,797.0,19.054826478799185,28.0
25.095,92.56,910.0,24.359555875506427,28.0
25.095,92.565,994.0,20.846265656650555,28.0
25.095,92.57,901.0,20.846265656650555,28.0
25.095,92.575,964.0,18.541977963997237,28.0
25.095,92.58,859.0,9.449304906720505,28.0
25.095,92.585,926.0,15.680141406453098,28.0
25.095,92.59,652.0,22.78820279770908,28.0
25.095,92.595,685.0,21.50846786453591,28.0
25.095,92.6,794.0,14.302914425322813,28.0
25.095,92.605,658.0,18.76291982466018,28.0
25.095,92.61,795.0,23.754948389321505,28.0
25.095,92.615,916.0,21.533616683340576,28.0
25.095,92.62,899.0,20.112562289669626,28.0
25.095,92.625,829.0,9.794256737807247,28.0
25.095,92.63,801.0,14.707665761328611,28.0
25.095,92.635,863.0,4.465877540190299,28.0
25.095,92.64,717.0,24.521513128068214,28.0
25.095,92.645,536.0,12.382549217765357,28.0
25.095,92.65,724.0,23.357413214316196,28.0
25.095,92.655,777.0,15.736777699633285,28.0
25.095,92.66,615.0,23.239566497270467,28.0
25.095,92.665,855.0,13.949652246979396,28.0
25.095,92.67,717.0,22.531087197569885,28.0
25.095,92.675,799.0,26.02924637582836,28.0
25.095,92.68,715.0,17.019588322885273,28.0
25.095,92.685,824.0,22.874903636798493,28.0
25.095,92.69,965.0,17.424313779662153,28.0
25.095,92.695,961.0,28.422356771016563,28.0
25.095,92.7,883.0,26.403831452301443,28.0
25.095,92.705,959.0,17.382703987116226,28.0
25.095,92.71,710.0,18.325381934580992,28.0
25.095,92.715,690.0,18.10544934292749,28.0
25.095,92.72,774.0,19.980921176079207,28.0
25.095,92.725,596.0,26.02924637582836,28.0
25.095,92.73,666.0,25.54858015930156,28.0
25.095,92.735,480.0,29.511547680926455,28.0
25.095,92.74,479.0,22.34737241278725,28.0
25.095,92.745,622.0,10.04852985013406,28.0
25.095,92.75,505.0,13.14048922592315,28.0
25.095,92.755,398.0,11.309932474020217,28.0
25.095,92.76,480.0,18.38760160290751,28.0
25.095,92.765,693.0,14.789083385427716,28.0
25.095,92.77,631.0,7.7455377836318355,28.0
25.095,92.775,517.0,16.208558038649098,28.0
25.095,92.78,375.0,23.046887822390865,28.0
25.095,92.785,328.0,16.91651608571675,28.0
25.095,92.79,247.0,12.845793720311368,28.0
25.095,92.795,196.0,14.06855543858456,28.0
25.095,92.8,197.0,13.093845922704302,28.0
25.095,92.805,112.0,7.599333100622036,28.0
25.095,92.81,119.0,6.379370208442803,28.0
25.095,92.815,107.0,2.9189949338347145,28.0
25.095,92.82,115.0,1.7183580016554572,28.0
25.095,92.825,136.0,1.280959113423653,28.0
25.095,92.83,164.0,10.743403801775962,28.0
25.095,92.835,197.0,9.9063692721155,28.0
25.095,92.84,151.0,3.4808773532462083,28.0
25.095,92.845,170.0,4.883493424700951,28.0
25.095,92.85,169.0,2.361028198348736,28.0
25.095,92.855,227.0,9.159824730595334,28.0
25.095,92.86,271.0,12.320128415332896,28.0
25.095,92.865,343.0,10.888076838622831,28.0
25.095,92.87,342.0,12.481691419986054,28.0
25.095,92.875,396.0,3.3371107053581257,28.0
25.095,92.88,518.0,5.142764557884242,28.0
25.095,92.885,410.0,10.402286577822323,28.0
25.095,92.89,596.0,33.53329866403109,28.0
25.095,92.895,634.0,36.49393483561564,28.0
25.095,92.9,661.0,42.43250244665583,28.0
25.095,92.905,794.0,18.034027403561364,28.0
25.095,92.91,632.0,24.359555875506427,28.0
25.095,92.915,629.0,36.52393892495334,28.0
25.095,92.92,712.0,42.24007104119342,28.0
25.095,92.925,687.0,33.02386755579665,28.0
25.095,92.93,628.0,44.25027749382159,28.0
25.095,92.935,509.0,23.357413214316196,28.0
25.095,92.94,471.0,34.1145604203223,28.0
25.095,92.945,671.0,19.121365623378026,28.0
25.095,92.95,766.0,21.930526507189803,28.0
25.095,92.955,902.0,29.225443358679705,28.0
25.095,92.96,834.0,26.06709398952703,28.0
25.095,92.965,612.0,14.06855543858456,28.0
25.095,92.97,557.0,17.35767803462991,28.0
25.095,92.975,528.0,24.185336209149625,28.0
25.095,92.98,792.0,36.14991187660738,28.0
25.095,92.985,887.0,30.486489533227388,28.0
25.095,92.99,1112.0,26.783602227923566,28.0
25.095,92.995,1202.0,27.181281995789256,28.0
25.1,92.5,764.0,16.91651608571675,28.0
25.1,92.505,821.0,20.365642146706307,28.0
25.1,92.51,904.0,14.334526006829275,28.0
25.1,92.515,838.0,15.06995574963759,28.0
25.1,92.52,880.0,16.94235714251686,28.0
25.1,92.525,1170.0,31.39687644298045,28.0
25.1,92.53,1273.0,10.203973721731684,28.0
25.1,92.535,1190.0,30.55500574135593,28.0
25.1,92.54,1140.0,26.287693674089116,28.0
25.1,92.545,1191.0,13.774570975668132,28.0
25.1,92.55,1172.0,15.06995574963759,28.0
25.1,92.555,1080.0,21.33126583595921,28.0
25.1,92.56,1199.0,27.426659782438396,28.0
25.1,92.565,1243.0,21.22267281307461,28.0
25.1,92.57,1184.0,16.734242254624238,28.0
25.1,92.575,1121.0,22.601628197355133,28.0
25.1,92.58,1075.0,35.12332839706918,28.0
25.1,92.585,1092.0,34.381940445476616,28.0
25.1,92.59,820.0,26.810717279318016,28.0
25.1,92.595,946.0,6.936247607063137,28.0
25.1,92.6,792.0,23.245198159247774,28.0
25.1,92.605,868.0,24.359555875506427,28.0
25.1,92.61,991.0,15.793169048263966,28.0
25.1,92.615,1077.0,17.906157750459435,28.0
25.1,92.62,1038.0,17.777117627472432,28.0
25.1,92.625,1041.0,19.464016342661992,28.0
25.1,92.63,1041.0,14.70766576132861,28.0
25.1,92.635,1036.0,20.14701290275177,28.0
25.1,92.64,800.0,21.363059243617435,28.0
25.1,92.645,611.0,11.648634944412732,28.0
25.1,92.65,831.0,16.61135092907738,28.0
25.1,92.655,959.0,19.471220634490695,28.0
25.1,92.66,817.0,21.954998832237575,28.0
25.1,92.665,1054.0,23.94467010289635,28.0
25.1,92.67,1033.0,29.268286919239102,28.0
25.1,92.675,1045.0,16.91651608571675,28.0
25.1,92.68,863.0,23.68390180028396,28.0
25.1,92.685,905.0,23.491032092080957,28.0
25.1,92.69,1097.0,29.7890172334567,28.0
25.1,92.695,1283.0,18.69471325052464,28.0
25.1,92.7,1207.0,26.61996293569917,28.0
25.1,92.705,1016.0,21.80140948635181,28.0
25.1,92.71,765.0,25.64585580838865,28.0
25.1,92.715,833.0,19.37728868834163,28.0
25.1,92.72,939.0,22.874903636798493,28.0
25.1,92.725,859.0,20.406283385022064,28.0
25.1,92.73,661.0,20.33169040453783,28.0
25.1,92.735,583.0,16.9509599686148,28.0
25.1,92.74,683.0,23.933889354573783,28.0
25.1,92.745,741.0,21.48327791740003,28.0
25.1,92.75,476.0,11.648634944412732,28.0
25.1,92.755,413.0,15.680141406453098,28.0
25.1,92.76,697.0,27.061652551964443,28.0
25.1,92.765,820.0,16.531754412834047,28.0
25.1,92.77,707.0,14.164976627383547,28.0
25.1,92.775,640.0,11.309932474020217,28.0
25.1,92.78,537.0,20.60118647336543,28.0
25.1,92.785,436.0,12.604382648379184,28.0
25.1,92.79,368.0,13.14048922592315,28.0
25.1,92.795,254.0,14.196947417484148,28.0
25.1,92.8,223.0,10.21937711459359,28.0
25.1,92.805,165.0,20.547670913358743,28.0
25.1,92.81,142.0,3.837767974238014,28.0
25.1,92.815,111.0,0.8102306720437776,28.0
25.1,92.82,112.0,0.5729386976834859,28.0
25.1,92.825,117.0,2.862405226111748,28.0
25.1,92.83,122.0,2.361028198348736,28.0
25.1,92.835,129.0,2.361028198348736,28.0
25.1,92.84,140.0,0.5729386976834859,28.0
25.1,92.845,179.0,4.609363720543608,28.0
25.1,92.85,178.0,10.537203406802927,28.0
25.1,92.855,255.0,11.268529661509747,28.0
25.1,92.86,314.0,14.789083385427716,28.0
25.1,92.865,369.0,22.811369738436177,28.0
25.1,92.87,296.0,9.648045316098155,28.0
25.1,92.875,389.0,8.605135268574712,28.0
25.1,92.88,463.0,13.873369436070131,28.0
25.1,92.885,339.0,10.265436734150176,28.0
25.1,92.89,299.0,20.311282505000214,28.0
25.1,92.895,370.0,19.528728546210285,28.0
25.1,92.9,498.0,16.540621739986666,28.0
25.1,92.905,421.0,14.334526006829275,28.0
25.1,92.91,340.0,17.655055916385443,28.0
25.1,92.915,416.0,16.742977650935924,28.0
25.1,92.92,382.0,11.754735170671625,28.0
25.1,92.925,391.0,19.002862987358917,28.0
25.1,92.93,378.0,15.97940505640506,28.0
25.1,92.935,370.0,14.03624346792648,28.0
25.1,92.94,368.0,20.62787340377509,28.0
25.1,92.945,601.0,20.473776079507815,28.0
25.1,92.95,728.0,26.67924362098057,28.0
25.1,92.955,654.0,28.062261227009017,28.0
25.1,92.96,576.0,9.761969244030082,28.0
25.1,92.965,567.0,10.21937711459359,28.0
25.1,92.97,445.0,9.697046418543986,28.0
25.1,92.975,436.0,20.5945073782813,28.0
25.1,92.98,616.0,19.25354151275117,28.0
25.1,92.985,723.0,12.481691419986054,28.0
25.1,92.99,770.0,36.090996850053195,28.0
25.1,92.995,778.0,29.43855949593154,28.0
25.105,92.5,940.0,15.52789294984244,28.0
25.105,92.505,957.0,13.093845922704302,28.0
25.105,92.51,884.0,33.61718397514411,28.0
25.105,92.515,1031.0,18.77803322244554,28.0
25.105,92.52,1094.0,35.43900681058386,28.0
25.105,92.525,1200.0,25.645855808388653,28.0
25.105,92.53,1138.0,38.659808254090095,28.0
25.105,92.535,811.0,21.04211761970153,28.0
25.105,92.54,926.0,16.398037117968236,28.0
25.105,92.545,1225.0,30.46479372379824,28.0
25.105,92.55,1162.0,20.813377245065748,28.0
25.105,92.555,1181.0,16.181268131599445,28.0
25.105,92.56,1117.0,19.18025799623977,28.0
25.105,92.565,1036.0,24.563045162076698,28.0
25.105,92.57,1023.0,21.50846786453591,28.0
25.105,92.575,1170.0,11.794248902093369,28.0
25.105,92.58,1239.0,13.518284623129588,28.0
25.105,92.585,1200.0,11.59517961733378,28.0
25.105,92.59,1123.0,25.766637839257108,28.0
25.105,92.595,1015.0,24.645789209301867,28.0
25.105,92.6,924.0,21.50217423953968,28.0
25.105,92.605,1025.0,18.80821273217334,28.0
25.105,92.61,1175.0,17.01102858617966,28.0
25.105,92.615,1077.0,9.648045316098155,28.0
25.105,92.62,1045.0,11.527973042352134,28.0
25.105,92.625,1050.0,1.1457628381751035,28.0
25.105,92.63,1059.0,16.742977650935924,28.0
25.105,92.635,1095.0,25.253207609369632,28.0
25.105,92.64,886.0,17.752790161946685,28.0
25.105,92.645,774.0,26.048181158843665,28.0
25.105,92.65,905.0,22.14940249347011,28.0
25.105,92.655,1103.0,39.602490073374035,28.0
25.105,92.66,1101.0,28.434634773883587,28.0
25.105,92.665,1272.0,35.5455346960757,28.0
25.105,92.67,1271.0,15.877302622696872,28.0
25.105,92.675,1253.0,20.547670913358743,28.0
25.105,92.68,1088.0,27.43970223366078,28.0
25.105,92.685,1124.0,34.08845097167982,28.0
25.105,92.69,1235.0,24.992790684886817,28.0
25.105,92.695,1402.0,14.54321520062608,28.0
25.105,92.7,1224.0,28.646015299576213,28.0
25.105,92.705,957.0,23.62353705226748,28.0
25.105,92.71,871.0,20.33169040453783,28.0
25.105,92.715,1016.0,21.71472961826232,28.0
25.105,92.72,1094.0,17.849848259878947,28.0
25.105,92.725,1080.0,18.84584886404717,28.0
25.105,92.73,796.0,38.27968220718881,28.0
25.105,92.735,727.0,24.22774531795417,28.0
25.105,92.74,888.0,21.363059243617435,28.0
25.105,92.745,1028.0,23.83653389078596,28.0
25.105,92.75,678.0,33.02386755579665,28.0
25.105,92.755,501.0,16.253917058152773,28.0
25.105,92.76,,,28.0
25.105,92.765,904.0,12.749851295121235,28.0
25.105,92.77,791.0,14.54321520062608,28.0
25.105,92.775,768.0,12.604382648379184,28.0
25.105,92.78,670.0,16.708002222639085,28.0
25.105,92.785,563.0,8.878141907487027,28.0
25.105,92.79,321.0,24.094842552110705,28.0
25.105,92.795,341.0,22.19762640166049,28.0
25.105,92.8,284.0,17.849848259878947,28.0
25.105,92.805,221.0,10.81600550394513,28.0
25.105,92.81,196.0,6.147248032686261,28.0
25.105,92.815,164.0,8.896025825607326,28.0
25.105,92.82,141.0,13.495733280795813,28.0
25.105,92.825,114.0,2.361028198348736,28.0
25.105,92.83,118.0,0.5729386976834859,28.0
25.105,92.835,123.0,0.5729386976834859,28.0
25.105,92.84,128.0,1.811248047327972,28.0
25.105,92.845,142.0,12.51864147468042,28.0
25.105,92.85,174.0,11.91191379484262,28.0
25.105,92.855,182.0,9.648045316098155,28.0
25.105,92.86,208.0,9.697046418543986,28.0
25.105,92.865,240.0,8.896025825607326,28.0
25.105,92.87,273.0,21.533616683340576,28.0
25.105,92.875,394.0,6.959412387152244,28.0
25.105,92.88,405.0,8.049466975528398,28.0
25.105,92.885,316.0,11.754735170671625,28.0
25.105,92.89,247.0,6.147248032686261,28.0
25.105,92.895,340.0,14.132921424385623,28.0
25.105,92.9,390.0,8.284177231157289,28.0
25.105,92.905,303.0,8.678829373950299,28.0
25.105,92.91,267.0,6.379370208442804,28.0
25.105,92.915,319.0,11.157292128087049,28.0
25.105,92.92,311.0,6.936247607063137,28.0
25.105,92.925,271.0,4.883493424700951,28.0
25.105,92.93,381.0,14.207585688982292,28.0
25.105,92.935,312.0,10.743403801775962,28.0
25.105,92.94,337.0,18.33317422681741,28.0
25.105,92.945,480.0,12.999985665815318,28.0
25.105,92.95,507.0,22.221682529751497,28.0
25.105,92.955,529.0,15.040159724994792,28.0
25.105,92.96,431.0,12.964588174052748,28.0
25.105,92.965,507.0,9.159824730595334,28.0
25.105,92.97,436.0,17.01102858617966,28.0
25.105,92.975,380.0,16.46060440228172,28.0
25.105,92.98,518.0,10.743403801775962,28.0
25.105,92.985,505.0,25.48993404738799,28.0
25.105,92.99,570.0,21.7085195733847,28.0
25.105,92.995,605.0,14.334526006829275,28.0
25.11,92.5,930.0,23.66746136058434,28.0
25.11,92.505,744.0,33.54830972371527,28.0
25.11,92.51,875.0,20.634537788968707,28.0
25.11,92.515,1048.0,21.80140948635181,28.0
25.11,92.52,978.0,23.66746136058434,28.0
25.11,92.525,825.0,32.733166896537675,28.0
25.11,92.53,766.0,24.65094662675764,28.0
25.11,92.535,601.0,14.28179453796326,28.0
25.11,92.54,810.0,11.309932474020217,28.0
25.11,92.545,1064.0,37.20852928918589,28.0
25.11,92.55,960.0,43.171791637092525,28.0
25.11,92.555,984.0,28.074810076389895,28.0
25.11,92.56,862.0,22.31753787766195,28.0
25.11,92.565,790.0,28.874654280301105,28.0
25.11,92.57,820.0,32.040778442636665,28.0
25.11,92.575,1046.0,20.60118647336543,28.0
25.11,92.58,1169.0,6.147248032686261,28.0
25.11,92.585,1141.0,10.417371405393052,28.0
25.11,92.59,893.0,21.451732411764542,28.0
25.11,92.595,1146.0,30.191166929474495,28.0
25.11,92.6,1240.0,20.62787340377509,28.0
25.11,92.605,1237.0,17.752790161946685,28.0
25.11,92.61,1101.0,35.75650748013858,28.0
25.11,92.615,963.0,37.92909224170025,28.0
25.11,92.62,854.0,35.212990237568874,28.0
25.11,92.625,973.0,43.331719750245355,28.0
25.11,92.63,1103.0,34.42750264382728,28.0
25.11,92.635,1207.0,16.208558038649098,28.0
25.11,92.64,1003.0,16.55833888459116,28.0
25.11,92.645,916.0,18.641439944547074,28.0
25.11,92.65,1145.0,22.02818529494819,28.0
25.11,92.655,1273.0,34.31335753179285,28.0
25.11,92.66,1338.0,25.253207609369632,28.0
25.11,92.665,1452.0,13.12884614937404,28.0
25.11,92.67,1444.0,11.648634944412734,28.0
25.11,92.675,1392.0,7.599333100622036,28.0
25.11,92.68,1317.0,15.585195857538066,28.0
25.11,92.685,1315.0,17.817569982561537,28.0
25.11,92.69,1395.0,17.382703987116226,28.0
25.11,92.695,1512.0,14.54321520062608,28.0
25.11,92.7,1348.0,34.630970443901504,28.0
25.11,92.705,1087.0,28.124910188034836,28.0
25.11,92.71,1033.0,24.20125277189839,28.0
25.11,92.715,1177.0,21.727142230503578,28.0
25.11,92.72,1287.0,19.6644186882119,28.0
25.11,92.725,1197.0,28.874654280301105,28.0
25.11,92.73,845.0,30.191166929474495,28.0
25.11,92.735,852.0,26.02924637582836,28.0
25.11,92.74,1043.0,29.311019739118063,28.0
25.11,92.745,1139.0,6.504634281949114,28.0
25.11,92.75,852.0,47.34026563487048,28.0
25.11,92.755,631.0,25.819499284701447,28.0
25.11,92.76,741.0,36.93820087758546,28.0
25.11,92.765,969.0,7.493070705420571,28.0
25.11,92.77,874.0,10.581758987862388,28.0
25.11,92.775,857.0,12.51864147468042,28.0
25.11,92.78,705.0,15.354441513180229,28.0
25.11,92.785,481.0,29.43855949593154,28.0
25.11,92.79,345.0,16.17215901578255,28.0
25.11,92.795,494.0,14.196947417484148,28.0
25.11,92.8,420.0,17.817569982561537,28.0
25.11,92.805,402.0,14.207585688982292,28.0
25.11,92.81,329.0,10.142106156573984,28.0
25.11,92.815,235.0,9.761969244030082,28.0
25.11,92.82,170.0,7.209120586689089,28.0
25.11,92.825,170.0,9.177123708952482,28.0
25.11,92.83,181.0,3.0824947102675178,28.0
25.11,92.835,124.0,1.811248047327972,28.0
25.11,92.84,127.0,2.2906100426385296,28.0
25.11,92.845,129.0,1.6201374245654556,28.0
25.11,92.85,135.0,0.5729386976834859,28.0
25.11,92.855,144.0,4.124518139862882,28.0
25.11,92.86,182.0,10.537203406802927,28.0
25.11,92.865,170.0,2.862405226111748,28.0
25.11,92.87,274.0,11.859779120947978,28.0
25.11,92.875,338.0,24.72297771719879,28.0
25.11,92.88,274.0,7.493070705420571,28.0
25.11,92.885,266.0,20.112562289669626,28.0
25.11,92.89,244.0,13.37091809860972,28.0
25.11,92.895,288.0,10.640849616317048,28.0
25.11,92.9,262.0,11.143301269215591,28.0
25.11,92.905,218.0,7.9293646872281585,28.0
25.11,92.91,222.0,4.609363720543608,28.0
25.11,92.915,231.0,5.419335736411587,28.0
25.11,92.92,242.0,8.824258606545213,28.0
25.11,92.925,239.0,4.465877540190299,28.0
25.11,92.93,239.0,4.609363720543608,28.0
25.11,92.935,261.0,4.124518139862882,28.0
25.11,92.94,293.0,12.481691419986054,28.0
25.11,92.945,324.0,14.079306913753854,28.0
25.11,92.95,355.0,12.713660915082892,28.0
25.11,92.955,396.0,12.964588174052748,28.0
25.11,92.96,361.0,13.59687524180116,28.0
25.11,92.965,411.0,5.7388854270937575,28.0
25.11,92.97,374.0,4.124518139862882,28.0
25.11,92.975,347.0,10.98810564233957,28.0
25.11,92.98,397.0,10.21937711459359,28.0
25.11,92.985,410.0,4.7140651095854516,28.0
25.11,92.99,503.0,6.06783785083067,28.0
25.11,92.995,548.0,14.666756752735052,28.0
25.115,92.5,490.0,32.78669116839928,28.0
25.115,92.505,615.0,18.883387503340305,28.0
25.115,92.51,920.0,28.108227058231787,28.0
25.115,92.515,902.0,19.721181132323412,28.0
25.115,92.52,739.0,23.94467010289635,28.0
25.115,92.525,680.0,25.781071626671828,28.0
25.115,92.53,464.0,3.0824947102675178,28.0
25.115,92.535,679.0,21.813752794346744,28.0
25.115,92.54,826.0,21.22267281307461,28.0
25.115,92.545,747.0,30.106339563131183,28.0
25.115,92.55,586.0,21.583791547916466,28.0
25.115,92.555,704.0,23.273326481355983,28.0
25.115,92.56,573.0,23.890693491223985,28.0
25.115,92.565,542.0,27.42230999924108,28.0
25.115,92.57,857.0,23.018353624726977,28.0
25.115,92.575,1099.0,21.826086273528343,28.0
25.115,92.58,1197.0,27.68556441076604,28.0
25.115,92.585,,,28.0
25.115,92.59,748.0,33.02386755579665,28.0
25.115,92.595,1000.0,34.74291895379154,28.0
25.115,92.6,918.0,45.37463149106973,28.0
25.115,92.605,903.0,30.925092865714426,28.0
25.115,92.61,741.0,22.72431726833861,28.0
25.115,92.615,553.0,28.385467865729957,28.0
25.115,92.62,462.0,27.96152506647304,28.0
25.115,92.625,686.0,25.948527381355433,28.0
25.115,92.63,870.0,25.819499284701447,28.0
25.115,92.635,1187.0,23.245198159247774,28.0
25.115,92.64,1153.0,28.629850987034818,28.0
25.115,92.645,1129.0,29.388433936169168,28.0
25.115,92.65,1331.0,27.20334029287531,28.0
25.115,92.655,1441.0,15.119460665411577,28.0
25.115,92.66,1404.0,5.7388854270937575,28.0
25.115,92.665,1352.0,19.86915737629387,28.0
25.115,92.67,1314.0,1.7183580016554572,28.0
25.115,92.675,1366.0,12.773913615584416,28.0
25.115,92.68,1468.0,15.499145989287891,28.0
25.115,92.685,1483.0,13.873369436070131,28.0
25.115,92.69,1441.0,2.9189949338347145,28.0
25.115,92.695,1440.0,4.609363720543608,28.0
25.115,92.7,1425.0,11.433146958125782,28.0
